Record Type,Personnum,Last Name,First Name,MI,Shift Date,Start Time,End Date,Duration,Shift Type,Null,Null,Processed Time,Job Code,q,Worked Costs Center,Facility ID
SCHEDIMPORT,51086,Last1087,First1087,S,20230908,7:00,19:30,12:30,REG,,,2.02E+11,T1350,53710,53710,CNMC
SCHEDIMPORT,51086,Last1087,First1087,S,20230909,7:00,19:30,12:30,REG,,,2.02E+11,T1350,53710,53710,CNMC
SCHEDIMPORT,51086,Last1087,First1087,S,20230910,7:00,19:30,12:30,REG,,,2.02E+11,T1350,53710,53710,CNMC
SCHEDIMPORT,51086,Last1087,First1087,S,20230912,7:00,19:30,12:30,REG,,,2.02E+11,T1350,53710,53710,CNMC
SCHEDIMPORT,51087,Last1088,First1088,E,20230905,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42110,42110,CNMC
SCHEDIMPORT,51087,Last1088,First1088,E,20230908,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42110,42110,CNMC
SCHEDIMPORT,51087,Last1088,First1088,E,20230909,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42110,42110,CNMC
SCHEDIMPORT,51087,Last1088,First1088,E,20230910,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42110,42110,CNMC
SCHEDIMPORT,51087,Last1088,First1088,E,20230912,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42110,42110,CNMC
SCHEDIMPORT,51088,Last1089,First1089,Y,20230906,7:00,19:30,12:30,REG,,,2.02E+11,A1143,42000,42000,CNMC
SCHEDIMPORT,51088,Last1089,First1089,Y,20230907,7:00,19:30,12:30,REG,,,2.02E+11,A1143,42000,42000,CNMC
SCHEDIMPORT,51088,Last1089,First1089,Y,20230908,7:00,19:30,12:30,REG,,,2.02E+11,A1143,42000,42000,CNMC
SCHEDIMPORT,51088,Last1089,First1089,Y,20230909,7:00,19:30,12:30,REG,,,2.02E+11,A1143,42000,42000,CNMC
SCHEDIMPORT,51088,Last1089,First1089,Y,20230911,7:00,19:30,12:30,REG,,,2.02E+11,A1143,42000,42000,CNMC
SCHEDIMPORT,51089,Last1090,First1090,J,20230906,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42000,42000,CNMC
SCHEDIMPORT,51089,Last1090,First1090,J,20230907,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42000,42000,CNMC
SCHEDIMPORT,51089,Last1090,First1090,J,20230910,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42000,42000,CNMC
SCHEDIMPORT,51090,Last1091,First1091,C,20230905,7:00,15:30,8:30,REG,,,2.02E+11,T2445,47005,47005,CNMC
SCHEDIMPORT,51090,Last1091,First1091,C,20230906,7:00,15:30,8:30,REG,,,2.02E+11,T2445,47005,47005,CNMC
SCHEDIMPORT,51090,Last1091,First1091,C,20230907,7:00,15:30,8:30,REG,,,2.02E+11,T2445,47005,47005,CNMC
SCHEDIMPORT,51090,Last1091,First1091,C,20230909,7:00,15:30,8:30,REG,,,2.02E+11,T2445,47005,47005,CNMC
SCHEDIMPORT,51090,Last1091,First1091,C,20230911,7:00,17:30,10:30,REG,,,2.02E+11,T2445,47005,47005,CNMC
SCHEDIMPORT,51091,Last1092,First1092,,20230905,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,51091,Last1092,First1092,,20230906,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,51091,Last1092,First1092,,20230909,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,51091,Last1092,First1092,,20230910,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,51091,Last1092,First1092,,20230911,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,51091,Last1092,First1092,,20230912,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,51092,Last1093,First1093,M,20230905,7:00,19:00,12:00,UNPAID,,,2.02E+11,N1212,42000,42000,CNMC
SCHEDIMPORT,51092,Last1093,First1093,M,20230908,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42000,42000,CNMC
SCHEDIMPORT,51092,Last1093,First1093,M,20230910,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42000,42000,CNMC
SCHEDIMPORT,51092,Last1093,First1093,M,20230912,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42000,42000,CNMC
SCHEDIMPORT,51093,Last1094,First1094,J,20230906,7:00,19:30,12:30,REG,,,2.02E+11,A1143,42160,42160,CNMC
SCHEDIMPORT,51093,Last1094,First1094,J,20230907,7:00,19:30,12:30,REG,,,2.02E+11,A1143,42160,42160,CNMC
SCHEDIMPORT,51093,Last1094,First1094,J,20230909,7:00,19:30,12:30,REG,,,2.02E+11,A1143,42160,42160,CNMC
SCHEDIMPORT,51093,Last1094,First1094,J,20230910,7:00,19:30,12:30,REG,,,2.02E+11,A1143,42160,42160,CNMC
SCHEDIMPORT,51094,Last1095,First1095,E,20230905,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,51094,Last1095,First1095,E,20230910,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,51094,Last1095,First1095,E,20230911,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,51094,Last1095,First1095,E,20230912,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,51095,Last1096,First1096,,20230905,8:00,18:30,10:30,NA,,,2.02E+11,N1212,59540,59540,CNMC
SCHEDIMPORT,51095,Last1096,First1096,,20230906,8:00,18:30,10:30,NA,,,2.02E+11,N1212,59540,59540,CNMC
SCHEDIMPORT,51095,Last1096,First1096,,20230907,8:00,18:30,10:30,NA,,,2.02E+11,N1212,59540,59540,CNMC
SCHEDIMPORT,51095,Last1096,First1096,,20230908,8:00,18:30,10:30,NA,,,2.02E+11,N1212,59540,59540,CNMC
SCHEDIMPORT,51095,Last1096,First1096,,20230911,8:00,18:30,10:30,NA,,,2.02E+11,N1212,59540,59540,CNMC
SCHEDIMPORT,51095,Last1096,First1096,,20230912,8:00,18:30,10:30,NA,,,2.02E+11,N1212,59540,59540,CNMC
SCHEDIMPORT,51096,Last1097,First1097,M,20230905,0:00,12:00,12:00,UNPAID,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,51096,Last1097,First1097,M,20230908,7:00,19:00,12:00,UNPAID,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,51096,Last1097,First1097,M,20230909,7:00,19:00,12:00,UNPAID,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,51096,Last1097,First1097,M,20230910,7:00,19:00,12:00,UNPAID,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,51096,Last1097,First1097,M,20230911,7:00,19:00,12:00,UNPAID,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,51097,Last1098,First1098,C,20230905,7:00,19:30,12:30,REG,,,2.02E+11,N1321,42125,42125,CNMC
SCHEDIMPORT,51097,Last1098,First1098,C,20230907,7:00,19:30,12:30,REG,,,2.02E+11,N1321,42125,42125,CNMC
SCHEDIMPORT,51097,Last1098,First1098,C,20230908,11:00,19:30,8:30,REG,,,2.02E+11,N1321,42125,42125,CNMC
SCHEDIMPORT,51097,Last1098,First1098,C,20230911,11:00,19:30,8:30,REG,,,2.02E+11,N1321,42125,42125,CNMC
SCHEDIMPORT,51097,Last1098,First1098,C,20230912,7:00,19:30,12:30,REG,,,2.02E+11,N1321,42125,42125,CNMC
SCHEDIMPORT,51098,Last1099,First1099,,20230905,8:00,16:30,8:30,REG,,,2.02E+11,N1232,59540,59540,CNMC
SCHEDIMPORT,51099,Last1100,First1100,,20230905,7:00,15:30,8:30,REG,,,2.02E+11,P6441,47035,47035,CNMC
SCHEDIMPORT,51099,Last1100,First1100,,20230906,7:00,15:30,8:30,REG,,,2.02E+11,P6441,47035,47035,CNMC
SCHEDIMPORT,51099,Last1100,First1100,,20230907,7:00,15:30,8:30,REG,,,2.02E+11,P6441,47035,47035,CNMC
SCHEDIMPORT,51099,Last1100,First1100,,20230908,7:00,15:30,8:30,REG,,,2.02E+11,P6441,47035,47035,CNMC
SCHEDIMPORT,51099,Last1100,First1100,,20230910,7:00,15:30,8:30,REG,,,2.02E+11,P6441,47035,47035,CNMC
SCHEDIMPORT,51099,Last1100,First1100,,20230911,15:00,23:30,8:30,REG,,,2.02E+11,P6441,47035,47035,CNMC
SCHEDIMPORT,51099,Last1100,First1100,,20230912,7:00,15:30,8:30,REG,,,2.02E+11,P6441,47035,47035,CNMC
SCHEDIMPORT,51100,Last1101,First1101,L,20230905,8:30,17:00,8:30,REG,,,2.02E+11,P5863,41005,41005,CNMC
SCHEDIMPORT,51100,Last1101,First1101,L,20230906,8:30,17:00,8:30,REG,,,2.02E+11,P5863,41005,41005,CNMC
SCHEDIMPORT,51100,Last1101,First1101,L,20230907,8:30,17:00,8:30,REG,,,2.02E+11,P5863,41005,41005,CNMC
SCHEDIMPORT,51100,Last1101,First1101,L,20230908,8:30,17:00,8:30,REG,,,2.02E+11,P5863,41005,41005,CNMC
SCHEDIMPORT,51100,Last1101,First1101,L,20230911,8:30,17:00,8:30,REG,,,2.02E+11,P5863,41005,41005,CNMC
SCHEDIMPORT,51100,Last1101,First1101,L,20230912,8:30,17:00,8:30,REG,,,2.02E+11,P5863,41005,41005,CNMC
SCHEDIMPORT,51101,Last1102,First1102,,20230905,8:00,16:30,8:30,REG,,,2.02E+11,P5814,24530,24530,CNMC
SCHEDIMPORT,51101,Last1102,First1102,,20230906,8:00,16:30,8:30,REG,,,2.02E+11,P5814,24530,24530,CNMC
SCHEDIMPORT,51101,Last1102,First1102,,20230907,8:00,16:30,8:30,REG,,,2.02E+11,P5814,24530,24530,CNMC
SCHEDIMPORT,51101,Last1102,First1102,,20230908,8:00,16:30,8:30,REG,,,2.02E+11,P5814,24530,24530,CNMC
SCHEDIMPORT,51101,Last1102,First1102,,20230911,8:00,16:30,8:30,REG,,,2.02E+11,P5814,24530,24530,CNMC
SCHEDIMPORT,51101,Last1102,First1102,,20230912,8:00,16:30,8:30,REG,,,2.02E+11,P5814,24530,24530,CNMC
SCHEDIMPORT,51102,Last1103,First1103,M,20230906,7:00,19:30,12:30,REG,,,2.02E+11,P5812,42160,42160,CNMC
SCHEDIMPORT,51102,Last1103,First1103,M,20230907,7:00,19:30,12:30,REG,,,2.02E+11,P5812,42160,42160,CNMC
SCHEDIMPORT,51102,Last1103,First1103,M,20230909,7:00,19:30,12:30,REG,,,2.02E+11,P5812,42160,42160,CNMC
SCHEDIMPORT,51102,Last1103,First1103,M,20230910,7:00,19:30,12:30,REG,,,2.02E+11,P5812,42160,42160,CNMC
SCHEDIMPORT,51102,Last1103,First1103,M,20230911,7:00,19:30,12:30,REG,,,2.02E+11,P5812,42160,42160,CNMC
SCHEDIMPORT,51103,Last1104,First1104,,20230907,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42130,42130,CNMC
SCHEDIMPORT,51103,Last1104,First1104,,20230909,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42130,42130,CNMC
SCHEDIMPORT,51103,Last1104,First1104,,20230910,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42130,42130,CNMC
SCHEDIMPORT,51104,Last1105,First1105,,20230909,7:00,19:30,12:30,REG,,,2.02E+11,N1217,42000,42000,CNMC
SCHEDIMPORT,51104,Last1105,First1105,,20230910,7:00,19:30,12:30,REG,,,2.02E+11,N1217,42000,42000,CNMC
SCHEDIMPORT,51104,Last1105,First1105,,20230911,19:00,7:30,12:30,REG,,,2.02E+11,N1217,42000,42000,CNMC
SCHEDIMPORT,51105,Last1106,First1106,N,20230906,7:00,19:30,12:30,CHG,,,2.02E+11,N1441,42110,42110,CNMC
SCHEDIMPORT,51106,Last1107,First1107,,20230905,23:00,7:30,8:30,REG,,,2.02E+11,A1143,42135,42135,CNMC
SCHEDIMPORT,51106,Last1107,First1107,,20230906,23:00,7:30,8:30,REG,,,2.02E+11,A1143,42135,42135,CNMC
SCHEDIMPORT,51106,Last1107,First1107,,20230907,23:00,7:30,8:30,REG,,,2.02E+11,A1143,42135,42135,CNMC
SCHEDIMPORT,51106,Last1107,First1107,,20230908,23:00,7:30,8:30,REG,,,2.02E+11,A1143,42135,42135,CNMC
SCHEDIMPORT,51106,Last1107,First1107,,20230911,19:00,7:30,12:30,REG,,,2.02E+11,A1143,42135,42135,CNMC
SCHEDIMPORT,51106,Last1107,First1107,,20230912,19:00,7:30,12:30,REG,,,2.02E+11,A1143,42135,42135,CNMC
SCHEDIMPORT,51107,Last1108,First1108,P,20230905,7:00,19:30,12:30,REG,,,2.02E+11,N1212,53430,53430,CNMC
SCHEDIMPORT,51107,Last1108,First1108,P,20230908,11:00,23:30,12:30,REG,,,2.02E+11,N1212,53430,53430,CNMC
SCHEDIMPORT,51107,Last1108,First1108,P,20230911,7:00,19:30,12:30,REG,,,2.02E+11,N1212,53430,53430,CNMC
SCHEDIMPORT,51108,Last1109,First1109,,20230907,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42125,42125,CNMC
SCHEDIMPORT,51108,Last1109,First1109,,20230908,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42125,42125,CNMC
SCHEDIMPORT,51108,Last1109,First1109,,20230909,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42125,42125,CNMC
SCHEDIMPORT,51108,Last1109,First1109,,20230910,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42125,42125,CNMC
SCHEDIMPORT,51108,Last1109,First1109,,20230912,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42125,42125,CNMC
SCHEDIMPORT,51109,Last1110,First1110,,20230906,19:00,7:30,12:30,REG,,,2.02E+11,N1221,41055,41055,CNMC
SCHEDIMPORT,51109,Last1110,First1110,,20230907,19:00,7:30,12:30,REG,,,2.02E+11,N1221,41055,41055,CNMC
SCHEDIMPORT,51109,Last1110,First1110,,20230908,19:00,7:30,12:30,REG,,,2.02E+11,N1221,41055,41055,CNMC
SCHEDIMPORT,51109,Last1110,First1110,,20230911,19:00,7:30,12:30,REG,,,2.02E+11,N1221,41055,41055,CNMC
SCHEDIMPORT,51109,Last1110,First1110,,20230912,19:00,7:30,12:30,REG,,,2.02E+11,N1221,41055,41055,CNMC
SCHEDIMPORT,51110,Last1111,First1111,,20230906,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42130,42130,CNMC
SCHEDIMPORT,51110,Last1111,First1111,,20230907,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42130,42130,CNMC
SCHEDIMPORT,51110,Last1111,First1111,,20230912,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42130,42130,CNMC
SCHEDIMPORT,51111,Last1112,First1112,T,20230905,9:00,17:30,8:30,REG,,,2.02E+11,N1561,42000,42000,CNMC
SCHEDIMPORT,51111,Last1112,First1112,T,20230906,9:00,17:30,8:30,REG,,,2.02E+11,N1561,42000,42000,CNMC
SCHEDIMPORT,51111,Last1112,First1112,T,20230907,9:00,17:30,8:30,REG,,,2.02E+11,N1561,42000,42000,CNMC
SCHEDIMPORT,51111,Last1112,First1112,T,20230908,9:00,17:30,8:30,REG,,,2.02E+11,N1561,42000,42000,CNMC
SCHEDIMPORT,51111,Last1112,First1112,T,20230911,9:00,17:30,8:30,REG,,,2.02E+11,N1561,42000,42000,CNMC
SCHEDIMPORT,51111,Last1112,First1112,T,20230912,9:00,17:30,8:30,REG,,,2.02E+11,N1561,42000,42000,CNMC
SCHEDIMPORT,51112,Last1113,First1113,R,20230905,7:00,17:30,10:30,REG,,,2.02E+11,N1233,47005,47005,CNMC
SCHEDIMPORT,51112,Last1113,First1113,R,20230906,7:00,17:30,10:30,REG,,,2.02E+11,N1233,47005,47005,CNMC
SCHEDIMPORT,51112,Last1113,First1113,R,20230907,7:00,8:00,1:00,Ed-Mtg,,,2.02E+11,N1233,47005,47005,CNMC
SCHEDIMPORT,51112,Last1113,First1113,R,20230907,8:00,8:30,0:30,BREAK,,,2.02E+11,N1233,47005,47005,CNMC
SCHEDIMPORT,51112,Last1113,First1113,R,20230907,8:30,17:30,9:00,REG,,,2.02E+11,N1233,47005,47005,CNMC
SCHEDIMPORT,51112,Last1113,First1113,R,20230911,7:00,17:30,10:30,REG,,,2.02E+11,N1233,47005,47005,CNMC
SCHEDIMPORT,51112,Last1113,First1113,R,20230912,7:00,17:30,10:30,REG,,,2.02E+11,N1233,47005,47005,CNMC
SCHEDIMPORT,51113,Last1114,First1114,M,20230907,15:00,23:30,8:30,REG,,,2.02E+11,P7115,42130,42130,CNMC
SCHEDIMPORT,51113,Last1114,First1114,M,20230909,15:00,23:30,8:30,REG,,,2.02E+11,P7115,42130,42130,CNMC
SCHEDIMPORT,51113,Last1114,First1114,M,20230910,15:00,23:30,8:30,REG,,,2.02E+11,P7115,42130,42130,CNMC
SCHEDIMPORT,51113,Last1114,First1114,M,20230912,15:00,23:30,8:30,REG,,,2.02E+11,P7115,42130,42130,CNMC
SCHEDIMPORT,51114,Last1115,First1115,,20230905,8:00,16:30,8:30,REG,,,2.02E+11,T2111,59020,59020,CNMC
SCHEDIMPORT,51114,Last1115,First1115,,20230906,8:00,16:30,8:30,REG,,,2.02E+11,T2111,59020,59020,CNMC
SCHEDIMPORT,51114,Last1115,First1115,,20230907,8:00,16:30,8:30,REG,,,2.02E+11,T2111,59020,59020,CNMC
SCHEDIMPORT,51114,Last1115,First1115,,20230908,8:00,16:30,8:30,REG,,,2.02E+11,T2111,59020,59020,CNMC
SCHEDIMPORT,51114,Last1115,First1115,,20230911,8:00,16:30,8:30,REG,,,2.02E+11,T2111,59020,59020,CNMC
SCHEDIMPORT,51114,Last1115,First1115,,20230912,8:00,16:30,8:30,REG,,,2.02E+11,T2111,59020,59020,CNMC
SCHEDIMPORT,51115,Last1116,First1116,B,20230906,7:00,19:30,12:30,REG,,,2.02E+11,P5611,56110,56110,CNMC
SCHEDIMPORT,51115,Last1116,First1116,B,20230907,7:00,19:30,12:30,REG,,,2.02E+11,P5611,56110,56110,CNMC
SCHEDIMPORT,51115,Last1116,First1116,B,20230912,7:00,19:30,12:30,REG,,,2.02E+11,P5611,56110,56110,CNMC
SCHEDIMPORT,51116,Last1117,First1117,,20230906,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,51116,Last1117,First1117,,20230908,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,51116,Last1117,First1117,,20230909,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,51116,Last1117,First1117,,20230912,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,51117,Last1118,First1118,,20230905,7:00,15:30,8:30,REG,,,2.02E+11,N1220,41055,41055,CNMC
SCHEDIMPORT,51117,Last1118,First1118,,20230906,7:00,15:30,8:30,REG,,,2.02E+11,N1220,41055,41055,CNMC
SCHEDIMPORT,51117,Last1118,First1118,,20230907,7:00,15:30,8:30,REG,,,2.02E+11,N1220,41055,41055,CNMC
SCHEDIMPORT,51118,Last1119,First1119,,20230905,8:00,20:30,12:30,REG,,,2.02E+11,N1212,47010,47010,CNMC
SCHEDIMPORT,51118,Last1119,First1119,,20230906,8:00,20:30,12:30,REG,,,2.02E+11,N1212,47010,47010,CNMC
SCHEDIMPORT,51118,Last1119,First1119,,20230907,8:00,20:30,12:30,REG,,,2.02E+11,N1212,47010,47010,CNMC
SCHEDIMPORT,51119,Last1120,First1120,,20230906,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42140,42140,CNMC
SCHEDIMPORT,51119,Last1120,First1120,,20230907,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42140,42140,CNMC
SCHEDIMPORT,51119,Last1120,First1120,,20230911,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42140,42140,CNMC
SCHEDIMPORT,51119,Last1120,First1120,,20230912,7:00,19:00,12:00,PTO,,,2.02E+11,N1211,42140,42140,CNMC
SCHEDIMPORT,51120,Last1121,First1121,M,20230912,7:00,19:30,12:30,REG,,,2.02E+11,N1211,53430,53430,CNMC
SCHEDIMPORT,51121,Last1122,First1122,C,20230905,7:00,17:30,10:30,REG,,,2.02E+11,N1212,47025,47025,CNMC
SCHEDIMPORT,51121,Last1122,First1122,C,20230906,7:00,17:30,10:30,REG,,,2.02E+11,N1212,47025,47025,CNMC
SCHEDIMPORT,51121,Last1122,First1122,C,20230907,7:00,17:30,10:30,REG,,,2.02E+11,N1212,47025,47025,CNMC
SCHEDIMPORT,51121,Last1122,First1122,C,20230908,7:00,17:30,10:30,REG,,,2.02E+11,N1212,47025,47025,CNMC
SCHEDIMPORT,51121,Last1122,First1122,C,20230911,7:00,17:30,10:30,REG,,,2.02E+11,N1212,47025,47025,CNMC
SCHEDIMPORT,51122,Last1123,First1123,,20230907,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42125,42125,CNMC
SCHEDIMPORT,51122,Last1123,First1123,,20230908,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42125,42125,CNMC
SCHEDIMPORT,51122,Last1123,First1123,,20230909,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42125,42125,CNMC
SCHEDIMPORT,51122,Last1123,First1123,,20230911,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42125,42125,CNMC
SCHEDIMPORT,51122,Last1123,First1123,,20230912,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42125,42125,CNMC
SCHEDIMPORT,51123,Last1124,First1124,,20230906,19:00,7:30,12:30,REG,,,2.02E+11,N1217,42000,42000,CNMC
SCHEDIMPORT,51123,Last1124,First1124,,20230909,19:00,7:00,12:00,PTO,,,2.02E+11,N1217,42000,42000,CNMC
SCHEDIMPORT,51123,Last1124,First1124,,20230910,19:00,7:00,12:00,PTO,,,2.02E+11,N1217,42000,42000,CNMC
SCHEDIMPORT,51123,Last1124,First1124,,20230910,19:00,7:30,12:30,REG,,,2.02E+11,N1217,42000,42000,CNMC
SCHEDIMPORT,51124,Last1125,First1125,D,20230905,15:00,3:30,12:30,REG,,,2.02E+11,N1212,53430,53430,CNMC
SCHEDIMPORT,51124,Last1125,First1125,D,20230909,7:00,19:30,12:30,REG,,,2.02E+11,N1212,53430,53430,CNMC
SCHEDIMPORT,51124,Last1125,First1125,D,20230910,7:00,19:30,12:30,REG,,,2.02E+11,N1212,53430,53430,CNMC
SCHEDIMPORT,51125,Last1126,First1126,M,20230906,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42115,42115,CNMC
SCHEDIMPORT,51125,Last1126,First1126,M,20230907,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42115,42115,CNMC
SCHEDIMPORT,51125,Last1126,First1126,M,20230909,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42115,42115,CNMC
SCHEDIMPORT,51125,Last1126,First1126,M,20230910,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42115,42115,CNMC
SCHEDIMPORT,51126,Last1127,First1127,,20230906,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42160,42160,CNMC
SCHEDIMPORT,51126,Last1127,First1127,,20230907,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42160,42160,CNMC
SCHEDIMPORT,51126,Last1127,First1127,,20230911,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42160,42160,CNMC
SCHEDIMPORT,51127,Last1128,First1128,G,20230909,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42000,42000,CNMC
SCHEDIMPORT,51127,Last1128,First1128,G,20230911,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42000,42000,CNMC
SCHEDIMPORT,51128,Last1129,First1129,B,20230905,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42140,42140,CNMC
SCHEDIMPORT,51128,Last1129,First1129,B,20230907,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42140,42140,CNMC
SCHEDIMPORT,51128,Last1129,First1129,B,20230911,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42140,42140,CNMC
SCHEDIMPORT,51128,Last1129,First1129,B,20230912,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42140,42140,CNMC
SCHEDIMPORT,51129,Last1130,First1130,,20230905,7:00,19:30,12:30,REG,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,51129,Last1130,First1130,,20230906,7:00,11:00,4:00,REG,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,51129,Last1130,First1130,,20230906,11:00,21:30,10:30,REG,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,51129,Last1130,First1130,,20230907,11:00,21:30,10:30,REG,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,51129,Last1130,First1130,,20230907,7:00,11:00,4:00,REG,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,51129,Last1130,First1130,,20230908,8:00,11:00,3:00,REG,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,51129,Last1130,First1130,,20230908,11:00,21:30,10:30,REG,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,51129,Last1130,First1130,,20230911,8:00,16:30,8:30,REG,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,51129,Last1130,First1130,,20230912,11:00,21:30,10:30,REG,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,51130,Last1131,First1131,F,20230905,8:00,16:30,8:30,REG,,,2.02E+11,N1435,59520,59520,CNMC
SCHEDIMPORT,51130,Last1131,First1131,F,20230906,8:00,16:30,8:30,REG,,,2.02E+11,N1435,59520,59520,CNMC
SCHEDIMPORT,51130,Last1131,First1131,F,20230907,8:00,16:00,8:00,PTO,,,2.02E+11,N1435,59520,59520,CNMC
SCHEDIMPORT,51130,Last1131,First1131,F,20230908,8:00,16:00,8:00,PTO,,,2.02E+11,N1435,59520,59520,CNMC
SCHEDIMPORT,51130,Last1131,First1131,F,20230911,8:00,16:00,8:00,PTO,,,2.02E+11,N1435,59520,59520,CNMC
SCHEDIMPORT,51130,Last1131,First1131,F,20230912,8:00,16:30,8:30,REG,,,2.02E+11,N1435,59520,59520,CNMC
SCHEDIMPORT,51131,Last1132,First1132,,20230905,19:00,7:30,12:30,REG,,,2.02E+11,N1232,42145,42145,CNMC
SCHEDIMPORT,51131,Last1132,First1132,,20230906,19:00,7:30,12:30,REG,,,2.02E+11,N1232,42145,42145,CNMC
SCHEDIMPORT,51132,Last1133,First1133,,20230906,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42125,42125,CNMC
SCHEDIMPORT,51132,Last1133,First1133,,20230907,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42125,42125,CNMC
SCHEDIMPORT,51132,Last1133,First1133,,20230908,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42125,42125,CNMC
SCHEDIMPORT,51133,Last1134,First1134,,20230909,19:00,7:30,12:30,REG,,,2.02E+11,N1223,41055,41055,CNMC
SCHEDIMPORT,51133,Last1134,First1134,,20230910,19:00,7:30,12:30,REG,,,2.02E+11,N1223,41055,41055,CNMC
SCHEDIMPORT,51134,Last1135,First1135,D,20230905,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42125,42125,CNMC
SCHEDIMPORT,51134,Last1135,First1135,D,20230911,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42125,42125,CNMC
